Index,X,Y
3834,191,247
3835,214,247
3836,243,247
3837,279,247
3838,295,247
3839,300,247
3840,315,247
3841,406,247
3842,421,247
3843,432,247
3844,447,247
3845,458,247
3846,461,247
3847,515,247
3848,538,247
3849,589,247
3850,609,247
3851,612,247
3852,613,247
3853,631,247
3854,636,247
3855,639,247
3856,672,247
3857,714,247
3858,729,247
3859,742,247
3860,748,247
3861,757,247
3862,762,247
3863,802,247
3864,825,247
3865,834,247
3866,871,247
3867,900,247
3868,908,247
3869,918,247
3870,922,247
3871,923,247
3872,932,247
3873,944,247
3874,85,248
3875,98,248
3876,101,248
3877,104,248
3878,121,248
3879,162,248
3880,183,248
3881,259,248
3882,323,248
3883,335,248
3884,348,248
3885,362,248
3886,366,248
3887,371,248
3888,378,248
3889,383,248
3890,384,248
3891,435,248
3892,454,248
3893,480,248
3894,541,248
3895,547,248
3896,558,248
3897,567,248
3898,615,248
3899,621,248
3900,628,248
3901,651,248
3902,696,248
3903,707,248
3904,739,248
3905,782,248
3906,807,248
3907,864,248
3908,878,248
3909,980,248
3910,987,248
3911,76,249
3912,94,249
3913,113,249
3914,132,249
3915,171,249
3916,177,249
3917,253,249
3918,290,249
3919,327,249
3920,401,249
3921,480,249
3922,498,249
3923,499,249
3924,552,249
3925,563,249
3926,571,249
3927,574,249
3928,598,249
3929,677,249
3930,700,249
3931,750,249
3932,812,249
3933,844,249
3934,905,249
3935,990,249
3936,54,250
3937,60,250
3938,61,250
3939,117,250
3940,142,250
3941,193,250
3942,207,250
3943,214,250
3944,253,250
3945,268,250
3946,310,250
3947,317,250
3948,354,250
3949,356,250
3950,473,250
3951,484,250
3952,515,250
3953,533,250
3954,585,250
3955,589,250
3956,595,250
3957,601,250
3958,641,250
3959,717,250
3960,735,250
3961,769,250
3962,785,250
3963,908,250
3964,910,250
3965,913,250
3966,921,250
3967,65,251
3968,68,251
3969,127,251
3970,188,251
3971,233,251
3972,244,251
3973,324,251
3974,340,251
3975,388,251
3976,452,251
3977,502,251
3978,549,251
3979,617,251
3980,625,251
3981,665,251
3982,697,251
3983,720,251
3984,723,251
3985,730,251
3986,732,251
3987,764,251
3988,777,251
3989,780,251
3990,790,251
3991,796,251
3992,857,251
3993,869,251
3994,959,251
3995,971,251
3996,994,251
3997,48,252
3998,78,252
3999,98,252
4000,99,252
4001,124,252
4002,148,252
4003,183,252
4004,201,252
4005,202,252
4006,210,252
4007,230,252
4008,277,252
4009,314,252
4010,343,252
4011,365,252
4012,418,252
4013,445,252
4014,470,252
4015,489,252
4016,504,252
4017,507,252
4018,520,252
4019,572,252
4020,610,252
4021,613,252
4022,621,252
4023,625,252
4024,632,252
4025,671,252
4026,688,252
4027,705,252
4028,726,252
4029,746,252
4030,750,252
4031,756,252
4032,763,252
4033,773,252
4034,861,252
4035,868,252
4036,901,252
4037,906,252
4038,930,252
4039,937,252
4040,975,252
4041,53,253
4042,93,253
4043,98,253
4044,114,253
4045,119,253
4046,146,253
4047,148,253
4048,180,253
4049,222,253
4050,329,253
4051,330,253
4052,334,253
4053,358,253
4054,359,253
4055,474,253
4056,483,253
4057,495,253
4058,523,253
4059,544,253
4060,557,253
4061,611,253
4062,650,253
4063,700,253
4064,709,253
4065,742,253
4066,743,253
4067,763,253
4068,820,253
4069,831,253
4070,843,253
4071,67,254
4072,87,254
4073,152,254
4074,167,254
4075,180,254
4076,206,254
4077,250,254
4078,261,254
4079,286,254
4080,291,254
4081,303,254
4082,322,254
4083,348,254
4084,382,254
4085,433,254
4086,450,254
4087,454,254
4088,458,254
4089,466,254
4090,523,254
4091,538,254
4092,584,254
4093,603,254
4094,629,254
4095,656,254
4096,731,254
4097,770,254
4098,838,254
4099,858,254
4100,864,254
4101,900,254
4102,914,254
4103,917,254
4104,964,254
4105,41,255
4106,56,255
4107,82,255
4108,106,255
4109,111,255
4110,136,255
4111,156,255
4112,196,255
4113,247,255
4114,264,255
4115,272,255
4116,278,255
4117,318,255
4118,339,255
4119,379,255
4120,389,255
4121,578,255
4122,597,255
4123,647,255
4124,664,255
4125,682,255
4126,706,255
4127,788,255
4128,899,255
4129,909,255
4130,929,255
4131,974,255
4132,987,255
4133,63,256
4134,132,256
4135,162,256
4136,163,256
4137,175,256
4138,277,256
4139,330,256
4140,364,256
4141,371,256
4142,430,256
4143,515,256
4144,561,256
4145,573,256
4146,578,256
4147,611,256
4148,651,256
4149,670,256
4150,676,256
4151,698,256
4152,712,256
4153,717,256
4154,751,256
4155,755,256
4156,763,256
4157,782,256
4158,792,256
4159,804,256
4160,960,256
4161,37,257
4162,51,257
4163,77,257
4164,92,257
4165,95,257
4166,102,257
4167,166,257
4168,167,257
4169,202,257
4170,207,257
4171,295,257
4172,368,257
4173,395,257
4174,455,257
4175,464,257
4176,476,257
4177,485,257
4178,577,257
4179,581,257
4180,587,257
4181,608,257
4182,654,257
4183,679,257
4184,690,257
4185,724,257
4186,730,257
4187,731,257
4188,742,257
4189,746,257
4190,771,257
4191,785,257
4192,800,257
4193,860,257
4194,921,257
4195,970,257
4196,991,257
4197,33,258
4198,48,258
4199,57,258
4200,119,258
4201,150,258
4202,170,258
4203,190,258
4204,192,258
4205,221,258
4206,272,258
4207,285,258
4208,304,258
4209,318,258
4210,449,258
4211,470,258
4212,527,258
4213,530,258
4214,539,258
4215,707,258
4216,739,258
4217,796,258
4218,871,258
4219,903,258
4220,910,258
4221,934,258
4222,951,258
4223,977,258
4224,30,259
4225,44,259
4226,70,259
4227,140,259
4228,145,259
4229,190,259
4230,191,259
4231,254,259
4232,256,259
4233,321,259
4234,332,259
4235,342,259
4236,422,259
4237,427,259
4238,592,259
4239,614,259
4240,622,259
4241,637,259
4242,646,259
4243,682,259
4244,703,259
4245,715,259
4246,761,259
4247,778,259
4248,811,259
4249,828,259
4250,892,259
4251,899,259
4252,938,259
4253,988,259
4254,28,260
4255,99,260
4256,125,260
4257,218,260
4258,226,260
4259,239,260
4260,326,260
4261,366,260
4262,394,260
4263,398,260
4264,403,260
4265,441,260
4266,479,260
4267,489,260
4268,503,260
4269,507,260
4270,513,260
4271,534,260
4272,595,260
4273,600,260
4274,621,260
4275,623,260
4276,629,260
4277,630,260
4278,659,260
4279,676,260
4280,703,260
4281,731,260
4282,744,260
4283,750,260
4284,756,260
4285,766,260
4286,783,260
4287,801,260
4288,836,260
4289,876,260
4290,38,261
4291,78,261
4292,84,261
4293,90,261
4294,129,261
4295,133,261
4296,186,261
4297,187,261
4298,197,261
4299,299,261
4300,335,261
4301,360,261
4302,370,261
4303,430,261
4304,434,261
4305,465,261
4306,523,261
4307,557,261
4308,560,261
4309,569,261
4310,574,261
4311,575,261
4312,583,261
4313,633,261
4314,698,261
4315,703,261
4316,705,261
4317,773,261
4318,817,261
4319,833,261
4320,23,262
4321,51,262
4322,61,262
4323,64,262
4324,67,262
4325,94,262
4326,152,262
4327,223,262
4328,257,262
4329,283,262
4330,309,262
4331,319,262
4332,416,262
4333,429,262
4334,484,262
4335,496,262
4336,550,262
4337,577,262
4338,590,262
4339,613,262
4340,618,262
4341,640,262
4342,643,262
4343,662,262
4344,670,262
4345,713,262
4346,720,262
4347,738,262
4348,786,262
4349,798,262
4350,809,262
4351,837,262
4352,899,262
4353,943,262
4354,20,263
4355,118,263
4356,122,263
4357,177,263
4358,214,263
4359,234,263
4360,277,263
4361,331,263
4362,340,263
4363,348,263
4364,351,263
4365,373,263
4366,377,263
4367,390,263
4368,442,263
4369,492,263
4370,508,263
4371,541,263
4372,602,263
4373,603,263
4374,611,263
4375,755,263
4376,756,263
4377,784,263
4378,790,263
4379,804,263
4380,902,263
4381,913,263
4382,927,263
4383,967,263
4384,17,264
4385,46,264
4386,86,264
4387,102,264
4388,103,264
4389,139,264
4390,174,264
4391,248,264
4392,273,264
4393,313,264
4394,363,264
4395,369,264
4396,384,264
4397,448,264
4398,459,264
4399,472,264
4400,502,264
4401,521,264
4402,534,264
4403,607,264
4404,614,264
4405,622,264
4406,653,264
4407,682,264
4408,692,264
4409,724,264
4410,728,264
4411,735,264
4412,761,264
4413,776,264
4414,786,264
4415,815,264
4416,921,264
4417,930,264
4418,982,264
4419,71,265
4420,113,265
4421,131,265
4422,143,265
4423,149,265
4424,185,265
4425,193,265
4426,208,265
4427,269,265
4428,301,265
4429,302,265
4430,308,265
4431,327,265
4432,429,265
4433,475,265
4434,495,265
4435,499,265
4436,520,265
4437,568,265
4438,572,265
4439,599,265
4440,616,265
4441,625,265
4442,647,265
4443,657,265
4444,667,265
4445,686,265
4446,687,265
4447,738,265
4448,742,265
4449,747,265
4450,748,265
4451,752,265
4452,770,265
4453,812,265
4454,847,265
4455,900,265
4456,972,265
4457,12,266
4458,29,266
4459,33,266
4460,90,266
4461,99,266
4462,116,266
4463,119,266
4464,126,266
4465,146,266
4466,161,266
4467,188,266
4468,229,266
4469,238,266
4470,305,266
4471,388,266
4472,409,266
4473,426,266
4474,442,266
4475,454,266
4476,525,266
4477,567,266
4478,573,266
4479,574,266
4480,578,266
4481,596,266
4482,608,266
4483,612,266
4484,656,266
4485,657,266
4486,658,266
4487,716,266
4488,765,266
4489,781,266
4490,835,266
4491,872,266
4492,948,266
4493,963,266
4494,978,266
4495,9,267
4496,26,267
4497,55,267
4498,65,267
4499,68,267
4500,79,267
4501,104,267
4502,122,267
4503,136,267
4504,167,267
4505,198,267
4506,215,267
4507,221,267
4508,245,267
4509,280,267
4510,323,267
4511,384,267
4512,398,267
4513,468,267
4514,483,267
4515,484,267
4516,503,267
4517,540,267
4518,560,267
4519,589,267
4520,631,267
4521,635,267
4522,707,267
4523,732,267
4524,761,267
4525,777,267
4526,798,267
4527,828,267
4528,834,267
4529,876,267
4530,892,267
4531,911,267
4532,916,267
4533,941,267
4534,981,267
4535,41,268
4536,42,268
4537,49,268
4538,65,268
4539,74,268
4540,156,268
4541,178,268
4542,193,268
4543,218,268
4544,253,268
4545,277,268
4546,314,268
4547,337,268
4548,338,268
4549,345,268
4550,416,268
4551,435,268
4552,438,268
4553,536,268
4554,537,268
4555,544,268
4556,562,268
4557,639,268
4558,645,268
4559,666,268
4560,696,268
4561,724,268
4562,740,268
4563,764,268
4564,790,268
4565,810,268
4566,846,268
4567,923,268
4568,930,268
4569,975,268
4570,989,268
4571,4,269
4572,38,269
4573,61,269
4574,117,269
4575,140,269
4576,157,269
4577,233,269
4578,263,269
4579,273,269
4580,285,269
4581,319,269
4582,379,269
4583,446,269
4584,448,269
4585,449,269
4586,450,269
4587,491,269
4588,567,269
4589,655,269
4590,663,269
4591,667,269
4592,671,269
4593,699,269
4594,700,269
4595,713,269
4596,768,269
4597,785,269
4598,818,269
4599,960,269
4600,993,269
4601,21,270
4602,55,270
4603,98,270
4604,99,270
4605,104,270
4606,114,270
4607,146,270
4608,181,270
4609,198,270
4610,199,270
4611,200,270
4612,238,270
4613,240,270
4614,247,270
4615,270,270
4616,300,270
4617,327,270
4618,333,270
4619,338,270
4620,368,270
4621,412,270
4622,420,270
4623,432,270
4624,473,270
4625,506,270
4626,572,270
4627,578,270
4628,682,270
4629,752,270
4630,768,270
4631,774,270
4632,778,270
4633,782,270
4634,806,270
4635,834,270
4636,853,270
4637,854,270
4638,860,270
4639,866,270
4640,870,270
4641,887,270
4642,895,270
4643,17,271
4644,18,271
4645,58,271
4646,109,271
4647,153,271
4648,172,271
4649,188,271
4650,207,271
4651,215,271
4652,239,271
4653,247,271
4654,281,271
4655,293,271
4656,312,271
4657,323,271
4658,350,271
4659,357,271
4660,374,271
4661,478,271
4662,481,271
4663,498,271
4664,501,271
4665,529,271
4666,599,271
4667,608,271
4668,616,271
4669,627,271
4670,636,271
4671,718,271
4672,744,271
4673,747,271
4674,755,271
4675,765,271
4676,830,271
4677,30,272
4678,45,272
4679,87,272
4680,120,272
4681,168,272
4682,228,272
4683,243,272
4684,303,272
4685,399,272
4686,405,272
4687,441,272
4688,442,272
4689,466,272
4690,493,272
4691,505,272
4692,559,272
4693,587,272
4694,603,272
4695,656,272
4696,678,272
4697,694,272
4698,709,272
4699,747,272
4700,748,272
4701,752,272
4702,769,272
4703,787,272
4704,791,272
4705,803,272
4706,811,272
4707,816,272
4708,905,272
4709,931,272
4710,971,272
4711,978,272
4712,5,273
4713,12,273
4714,13,273
4715,24,273
4716,36,273
4717,113,273
4718,131,273
4719,139,273
4720,257,273
4721,263,273
4722,285,273
4723,327,273
4724,331,273
4725,347,273
4726,383,273
4727,428,273
4728,489,273
4729,582,273
4730,631,273
4731,640,273
4732,675,273
4733,689,273
4734,714,273
4735,725,273
4736,729,273
4737,737,273
4738,759,273
4739,774,273
4740,859,273
4741,890,273
4742,902,273
4743,957,273
4744,996,273
4745,33,274
4746,39,274
4747,52,274
4748,96,274
4749,225,274
4750,233,274
4751,266,274
4752,270,274
4753,310,274
4754,328,274
4755,352,274
4756,361,274
4757,369,274
4758,370,274
4759,393,274
4760,413,274
4761,437,274
4762,448,274
4763,485,274
4764,490,274
4765,499,274
4766,516,274
4767,530,274
4768,568,274
4769,616,274
4770,621,274
4771,698,274
4772,733,274
4773,741,274
4774,746,274
4775,797,274
4776,821,274
4777,856,274
4778,924,274
4779,940,274
4780,958,274
4781,962,274
4782,9,275
4783,23,275
4784,29,275
4785,57,275
4786,63,275
4787,92,275
4788,97,275
4789,146,275
4790,168,275
4791,188,275
4792,209,275
4793,269,275
4794,275,275
4795,282,275
4796,317,275
4797,321,275
4798,357,275
4799,377,275
4800,400,275
4801,407,275
4802,422,275
4803,440,275
4804,477,275
4805,495,275
4806,515,275
4807,516,275
4808,538,275
4809,543,275
4810,561,275
4811,571,275
4812,586,275
4813,592,275
4814,660,275
4815,704,275
4816,767,275
4817,792,275
4818,806,275
4819,818,275
4820,884,275
4821,957,275
4822,969,275
4823,5,276
4824,42,276
4825,118,276
4826,126,276
4827,142,276
4828,159,276
4829,163,276
4830,217,276
4831,261,276
4832,275,276
4833,278,276
4834,303,276
4835,313,276
4836,451,276
4837,455,276
4838,456,276
4839,500,276
4840,510,276
4841,630,276
4842,637,276
4843,652,276
4844,677,276
4845,708,276
4846,714,276
4847,717,276
4848,746,276
4849,747,276
4850,756,276
4851,757,276
4852,762,276
4853,787,276
4854,968,276
4855,973,276
4856,17,277
4857,79,277
4858,89,277
4859,110,277
4860,115,277
4861,174,277
4862,204,277
4863,205,277
4864,232,277
4865,257,277
4866,326,277
4867,327,277
4868,333,277
4869,338,277
4870,339,277
4871,340,277
4872,351,277
4873,362,277
4874,365,277
4875,413,277
4876,416,277
4877,480,277
4878,552,277
4879,598,277
4880,609,277
4881,682,277
4882,686,277
4883,736,277
4884,748,277
4885,749,277
4886,753,277
4887,784,277
4888,899,277
4889,925,277
4890,24,278
4891,60,278
4892,105,278
4893,148,278
4894,184,278
4895,185,278
4896,191,278
4897,198,278
4898,238,278
4899,254,278
4900,284,278
4901,326,278
4902,330,278
4903,347,278
4904,403,278
4905,408,278
4906,439,278
4907,442,278
4908,474,278
4909,513,278
4910,563,278
4911,579,278
4912,586,278
4913,590,278
4914,618,278
4915,634,278
4916,659,278
4917,665,278
4918,697,278
4919,721,278
4920,724,278
4921,725,278
4922,770,278
4923,774,278
4924,775,278
4925,805,278
4926,840,278
4927,858,278
4928,873,278
4929,883,278
4930,886,278
4931,905,278
4932,921,278
4933,956,278
4934,961,278
4935,991,278
4936,12,279
4937,33,279
4938,90,279
4939,122,279
4940,162,279
4941,201,279
4942,202,279
4943,248,279
4944,249,279
4945,280,279
4946,291,279
4947,298,279
4948,391,279
4949,427,279
4950,458,279
4951,484,279
4952,510,279
4953,601,279
4954,604,279
4955,616,279
4956,625,279
4957,630,279
4958,631,279
4959,645,279
4960,662,279
4961,694,279
4962,702,279
4963,705,279
4964,798,279
4965,815,279
4966,846,279
4967,938,279
4968,966,279
4969,984,279
4970,41,280
4971,82,280
4972,110,280
4973,118,280
4974,130,280
4975,213,280
4976,227,280
4977,267,280
4978,301,280
4979,314,280
4980,335,280
4981,344,280
4982,371,280
4983,378,280
4984,387,280
4985,398,280
4986,399,280
4987,420,280
4988,435,280
4989,504,280
4990,507,280
4991,518,280
4992,521,280
4993,525,280
4994,526,280
4995,557,280
4996,574,280
4997,605,280
4998,641,280
4999,645,280
5000,651,280
5001,686,280
5002,728,280
5003,743,280
5004,850,280
5005,892,280
5006,996,280
5007,12,281
5008,19,281
5009,29,281
5010,37,281
5011,50,281
5012,78,281
5013,93,281
5014,127,281
5015,233,281
5016,234,281
5017,237,281
5018,261,281
5019,272,281
5020,322,281
5021,326,281
5022,330,281
5023,358,281
5024,401,281
5025,407,281
5026,425,281
5027,449,281
5028,480,281
5029,500,281
5030,525,281
5031,574,281
5032,646,281
5033,709,281
5034,731,281
5035,746,281
5036,755,281
5037,760,281
5038,778,281
5039,791,281
5040,857,281
5041,881,281
5042,898,281
5043,902,281
5044,908,281
5045,918,281
5046,951,281
5047,35,282
5048,70,282
5049,179,282
5050,195,282
5051,198,282
5052,219,282
5053,226,282
5054,231,282
5055,241,282
5056,340,282
5057,361,282
5058,444,282
5059,464,282
5060,468,282
5061,484,282
5062,497,282
5063,531,282
5064,632,282
5065,667,282
5066,709,282
5067,712,282
5068,716,282
5069,720,282
5070,723,282
5071,735,282
5072,749,282
5073,750,282
5074,756,282
5075,775,282
5076,812,282
5077,817,282
5078,834,282
5079,885,282
5080,932,282
5081,964,282
5082,974,282
5083,989,282
5084,8,283
5085,59,283
5086,60,283
5087,73,283
5088,103,283
5089,115,283
5090,121,283
5091,136,283
5092,159,283
5093,173,283
5094,182,283
5095,195,283
5096,210,283
5097,244,283
5098,249,283
5099,258,283
5100,280,283
5101,299,283
5102,348,283
5103,442,283
5104,490,283
5105,566,283
5106,585,283
5107,611,283
5108,626,283
5109,627,283
5110,651,283
5111,657,283
5112,672,283
5113,701,283
5114,741,283
5115,771,283
5116,786,283
5117,870,283
5118,876,283
5119,877,283
5120,946,283
5121,964,283
5122,985,283
5123,4,284
5124,20,284
5125,24,284
5126,29,284
5127,30,284
5128,41,284
5129,42,284
5130,45,284
5131,77,284
5132,112,284
5133,192,284
5134,253,284
5135,364,284
5136,371,284
5137,408,284
5138,414,284
5139,542,284
5140,591,284
5141,599,284
5142,603,284
5143,621,284
5144,622,284
5145,639,284
5146,646,284
5147,649,284
5148,650,284
5149,654,284
5150,659,284
5151,706,284
5152,765,284
5153,802,284
5154,808,284
5155,851,284
5156,870,284
5157,893,284
5158,928,284
5159,963,284
5160,89,285
5161,118,285
5162,132,285
5163,149,285
5164,156,285
5165,164,285
5166,167,285
5167,175,285
5168,235,285
5169,275,285
5170,302,285
5171,357,285
5172,379,285
5173,394,285
5174,405,285
5175,413,285
5176,420,285
5177,426,285
5178,452,285
5179,493,285
5180,524,285
5181,542,285
5182,552,285
5183,569,285
5184,581,285
5185,605,285
5186,607,285
5187,632,285
5188,680,285
5189,714,285
5190,724,285
5191,725,285
5192,744,285
5193,758,285
5194,791,285
5195,833,285
5196,911,285
5197,943,285
5198,978,285
5199,12,286
5200,55,286
5201,71,286
5202,98,286
5203,125,286
5204,139,286
5205,186,286
5206,205,286
5207,220,286
5208,228,286
5209,243,286
5210,246,286
5211,256,286
5212,271,286
5213,285,286
5214,313,286
5215,317,286
5216,323,286
5217,324,286
5218,330,286
5219,385,286
5220,397,286
5221,498,286
5222,516,286
5223,625,286
5224,632,286
5225,642,286
5226,697,286
5227,701,286
5228,737,286
5229,771,286
5230,797,286
5231,880,286
5232,890,286
5233,908,286
5234,918,286
5235,974,286
5236,988,286
5237,38,287
5238,39,287
5239,64,287
5240,136,287
5241,183,287
5242,212,287
5243,239,287
5244,337,287
5245,341,287
5246,353,287
5247,470,287
5248,483,287
5249,484,287
5250,514,287
5251,577,287
5252,661,287
5253,690,287
5254,702,287
5255,709,287
5256,722,287
5257,723,287
5258,728,287
5259,731,287
5260,748,287
5261,752,287
5262,777,287
5263,783,287
5264,837,287
5265,840,287
5266,853,287
5267,871,287
5268,914,287
5269,948,287
5270,996,287
5271,6,288
5272,47,288
5273,144,288
5274,252,288
5275,280,288
5276,296,288
5277,406,288
5278,428,288
5279,438,288
5280,449,288
5281,477,288
5282,478,288
5283,479,288
5284,489,288
5285,493,288
5286,501,288
5287,522,288
5288,529,288
5289,532,288
5290,587,288
5291,588,288
5292,599,288
5293,603,288
5294,611,288
5295,612,288
5296,618,288
5297,637,288
5298,648,288
5299,686,288
5300,690,288
5301,720,288
5302,745,288
5303,788,288
5304,834,288
5305,859,288
5306,865,288
5307,879,288
5308,923,288
5309,930,288
5310,977,288
5311,980,288
5312,18,289
5313,33,289
5314,46,289
5315,76,289
5316,83,289
5317,90,289
5318,104,289
5319,141,289
5320,169,289
5321,200,289
5322,203,289
5323,207,289
5324,247,289
5325,329,289
5326,344,289
5327,374,289
5328,378,289
5329,383,289
5330,389,289
5331,525,289
5332,557,289
5333,565,289
5334,574,289
5335,595,289
5336,602,289
5337,623,289
5338,627,289
5339,638,289
5340,715,289
5341,740,289
5342,765,289
5343,803,289
5344,806,289
5345,826,289
5346,848,289
5347,876,289
5348,896,289
5349,973,289
5350,987,289
5351,15,290
5352,100,290
5353,140,290
5354,148,290
5355,154,290
5356,175,290
5357,212,290
5358,224,290
5359,267,290
5360,297,290
5361,302,290
5362,383,290
5363,411,290
5364,431,290
5365,435,290
5366,443,290
5367,472,290
5368,510,290
5369,552,290
5370,609,290
5371,622,290
5372,638,290
5373,656,290
5374,659,290
5375,664,290
5376,703,290
5377,710,290
5378,732,290
5379,781,290
5380,793,290
5381,808,290
5382,838,290
5383,910,290
5384,941,290
5385,959,290
5386,968,290
5387,996,290
5388,11,291
5389,14,291
5390,39,291
5391,54,291
5392,57,291
5393,66,291
5394,68,291
5395,110,291
5396,113,291
5397,127,291
5398,231,291
5399,238,291
5400,312,291
5401,330,291
5402,338,291
5403,394,291
5404,420,291
5405,457,291
5406,458,291
5407,466,291
5408,650,291
5409,664,291
5410,728,291
5411,812,291
5412,880,291
5413,888,291
5414,927,291
5415,946,291
5416,27,292
5417,82,292
5418,91,292
5419,143,292
5420,176,292
5421,179,292
5422,208,292
5423,235,292
5424,283,292
5425,308,292
5426,321,292
5427,388,292
5428,446,292
5429,491,292
5430,544,292
5431,572,292
5432,576,292
5433,597,292
5434,645,292
5435,667,292
5436,707,292
5437,747,292
5438,756,292
5439,761,292
5440,765,292
5441,769,292
5442,786,292
5443,824,292
5444,827,292
5445,843,292
5446,854,292
5447,883,292
5448,22,293
5449,62,293
5450,90,293
5451,91,293
5452,106,293
5453,123,293
5454,134,293
5455,166,293
5456,226,293
5457,265,293
5458,272,293
5459,276,293
5460,430,293
5461,498,293
5462,507,293
5463,511,293
5464,513,293
5465,547,293
5466,608,293
5467,629,293
5468,655,293
5469,694,293
5470,700,293
5471,723,293
5472,733,293
5473,734,293
5474,833,293
5475,870,293
5476,909,293
5477,923,293
5478,949,293
5479,6,294
5480,102,294
5481,160,294
5482,188,294
5483,216,294
5484,233,294
5485,273,294
5486,299,294
5487,320,294
5488,339,294
5489,355,294
5490,392,294
5491,425,294
5492,458,294
5493,485,294
5494,488,294
5495,562,294
5496,567,294
5497,568,294
5498,604,294
5499,613,294
5500,616,294
5501,635,294
5502,636,294
5503,715,294
5504,740,294
5505,744,294
5506,773,294
5507,793,294
5508,891,294
5509,957,294
5510,970,294
5511,996,294
5512,44,295
5513,45,295
5514,51,295
5515,129,295
5516,136,295
5517,173,295
5518,190,295
5519,202,295
5520,219,295
5521,234,295
5522,244,295
5523,288,295
5524,305,295
5525,412,295
5526,420,295
5527,433,295
5528,446,295
5529,451,295
5530,536,295
5531,556,295
5532,584,295
5533,612,295
5534,623,295
5535,661,295
5536,687,295
5537,704,295
5538,710,295
5539,743,295
5540,769,295
5541,779,295
5542,788,295
5543,789,295
5544,848,295
5545,874,295
5546,899,295
5547,923,295
5548,926,295
5549,939,295
5550,35,296
5551,57,296
5552,69,296
5553,85,296
5554,98,296
5555,109,296
5556,164,296
5557,169,296
5558,180,296
5559,206,296
5560,210,296
5561,239,296
5562,246,296
5563,273,296
5564,311,296
5565,350,296
5566,395,296
5567,466,296
5568,476,296
5569,559,296
5570,589,296
5571,593,296
5572,606,296
5573,622,296
5574,623,296
5575,646,296
5576,659,296
5577,660,296
5578,661,296
5579,720,296
5580,722,296
5581,752,296
5582,804,296
5583,822,296
5584,828,296
5585,852,296
5586,862,296
5587,943,296
5588,973,296
5589,32,297
5590,40,297
5591,61,297
5592,65,297
5593,156,297
5594,164,297
5595,210,297
5596,228,297
5597,251,297
5598,252,297
5599,268,297
5600,372,297
5601,441,297
5602,528,297
5603,580,297
5604,647,297
5605,661,297
5606,672,297
5607,682,297
5608,727,297
5609,728,297
5610,730,297
5611,754,297
5612,759,297
5613,775,297
5614,797,297
5615,802,297
5616,879,297
5617,904,297
5618,993,297
5619,10,298
5620,16,298
5621,26,298
5622,52,298
5623,93,298
5624,105,298
5625,149,298
5626,186,298
5627,196,298
5628,217,298
5629,218,298
5630,242,298
5631,250,298
5632,258,298
5633,314,298
5634,327,298
5635,369,298
5636,413,298
5637,417,298
5638,427,298
5639,430,298
5640,447,298
5641,461,298
5642,495,298
5643,513,298
5644,514,298
5645,547,298
5646,568,298
5647,635,298
5648,638,298
5649,663,298
5650,664,298
5651,665,298
5652,670,298
5653,769,298
5654,780,298
5655,793,298
5656,840,298
5657,867,298
5658,920,298
5659,932,298
5660,954,298
5661,958,298
5662,983,298
5663,5,299
5664,93,299
5665,119,299
5666,124,299
5667,130,299
5668,160,299
5669,175,299
5670,223,299
5671,251,299
5672,285,299
5673,297,299
5674,342,299
5675,361,299
5676,386,299
5677,422,299
5678,449,299
5679,452,299
5680,481,299
5681,490,299
5682,500,299
5683,504,299
5684,508,299
5685,554,299
5686,561,299
5687,576,299
5688,584,299
5689,642,299
5690,643,299
5691,644,299
5692,688,299
5693,708,299
5694,712,299
5695,717,299
5696,734,299
5697,763,299
5698,805,299
5699,812,299
5700,834,299
5701,846,299
5702,848,299
5703,858,299
5704,872,299
5705,980,299
5706,9,300
5707,10,300
5708,32,300
5709,102,300
5710,145,300
5711,154,300
5712,165,300
5713,166,300
5714,180,300
5715,183,300
5716,192,300
5717,202,300
5718,203,300
5719,232,300
5720,255,300
5721,269,300
5722,278,300
5723,291,300
5724,330,300
5725,356,300
5726,380,300
5727,390,300
5728,485,300
5729,522,300
5730,550,300
5731,613,300
5732,628,300
5733,629,300
5734,684,300
5735,699,300
5736,700,300
5737,704,300
5738,735,300
5739,745,300
5740,790,300
5741,824,300
5742,852,300
5743,863,300
5744,880,300
5745,884,300
5746,904,300
5747,909,300
5748,993,300
5749,23,301
5750,36,301
5751,47,301
5752,68,301
5753,92,301
5754,176,301
5755,218,301
5756,268,301
5757,269,301
5758,315,301
5759,352,301
5760,512,301
5761,530,301
5762,568,301
5763,740,301
5764,756,301
5765,769,301
5766,774,301
5767,798,301
5768,875,301
5769,876,301
5770,919,301
5771,952,301
5772,20,302
5773,40,302
5774,77,302
5775,87,302
5776,123,302
5777,126,302
5778,129,302
5779,147,302
5780,193,302
5781,201,302
5782,228,302
5783,240,302
5784,241,302
5785,272,302
5786,282,302
5787,291,302
5788,413,302
5789,429,302
5790,517,302
5791,573,302
5792,592,302
5793,634,302
5794,680,302
5795,691,302
5796,717,302
5797,765,302
5798,778,302
5799,781,302
5800,808,302
5801,820,302
5802,888,302
5803,967,302
5804,62,303
5805,141,303
5806,150,303
5807,183,303
5808,205,303
5809,227,303
5810,258,303
5811,259,303
5812,275,303
5813,279,303
5814,307,303
5815,310,303
5816,321,303
5817,365,303
5818,425,303
5819,435,303
5820,447,303
5821,458,303
5822,497,303
5823,508,303
5824,583,303
5825,621,303
5826,626,303
5827,639,303
5828,645,303
5829,652,303
5830,669,303
5831,725,303
